TRAINER_NONE: {'id': 'TRAINER_NONE', 'start_line': 16, 'data': ['.trainerName = {_END},', '.trainerName = {_END},'], 'party_name': None, 'party_type': None, 'end_line': 22}
TRAINER_AQUA_LEADER: {'id': 'TRAINER_AQUA_LEADER', 'start_line': 23, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_AQUA_LEADER,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_AQUA,', '.gender = 0,', '.trainerPic = TRAINER_PIC_ARCHIE,', '.trainerName = {_END},', '.trainerName = {_END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.partySize = 0,', '.party = {.NoItemDefaultMoves = sParty_AquaLeader},'], 'party_name': 'sParty_AquaLeader', 'party_type': 1, 'end_line': 39}
TRAINER_LEADER_ROXANNE: {'id': 'TRAINER_LEADER_ROXANNE', 'start_line': 465, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_LEADER_RS,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_FEMALE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_ROXANNE,', '.trainerName = {_R, _o, _x, _a, _n, _n, _e, _END},', '.trainerName = {_R, _O, _X, _A, _N, _N, _E, _END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 0,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_LeaderRoxanne},'], 'party_name': 'sParty_LeaderRoxanne', 'party_type': 1, 'end_line': 481}
TRAINER_LEADER_BRAWLY: {'id': 'TRAINER_LEADER_BRAWLY', 'start_line': 482, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_LEADER_RS,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_MALE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_BRAWLY,', '.trainerName = {_B, _r, _a, _w, _l, _y, _END},', '.trainerName = {_B, _R, _A, _W, _L, _Y, _END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 0,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_LeaderBrawly},'], 'party_name': 'sParty_LeaderBrawly', 'party_type': 1, 'end_line': 498}
TRAINER_LEADER_TATE_LIZA: {'id': 'TRAINER_LEADER_TATE_LIZA', 'start_line': 499, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_LEADER_RS,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_FEMALE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_LIZA_AND_TATE,', '.trainerName = {_T, _a, _t, _e, _AMPERSAND, _L, _i, _z, _a, _END},', '.trainerName = {_T, _A, _T, _E, _AMPERSAND, _L, _I, _Z, _A, _END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = TRUE,', '.partySize = 0,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_LeaderTateLiza},'], 'party_name': 'sParty_LeaderTateLiza', 'party_type': 1, 'end_line': 515}
TRAINER_SCHOOL_KID_M: {'id': 'TRAINER_SCHOOL_KID_M', 'start_line': 516, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_SCHOOL_KID,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_MALE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_SCHOOL_BOY,', '.trainerName = {_END},', '.trainerName = {_END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 0,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_SchoolKidM},'], 'party_name': 'sParty_SchoolKidM', 'party_type': 1, 'end_line': 532}
TRAINER_SCHOOL_KID_F: {'id': 'TRAINER_SCHOOL_KID_F', 'start_line': 533, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_SCHOOL_KID,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_MALE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_SCHOOL_GIRL,', '.trainerName = {_END},', '.trainerName = {_END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 0,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_SchoolKidF},'], 'party_name': 'sParty_SchoolKidF', 'party_type': 1, 'end_line': 549}
TRAINER_SR_AND_JR: {'id': 'TRAINER_SR_AND_JR', 'start_line': 550, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_SR_AND_JR,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_TWINS,', '.gender = 0,', '.trainerPic = TRAINER_PIC_SR_AND_JR,', '.trainerName = {_END},', '.trainerName = {_END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = TRUE,', '.partySize = 0,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_SrAndJr},'], 'party_name': 'sParty_SrAndJr', 'party_type': 1, 'end_line': 566}
TRAINER_POKEFAN_M: {'id': 'TRAINER_POKEFAN_M', 'start_line': 567, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_POKEFAN,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_TWINS,', '.gender = 0,', '.trainerPic = TRAINER_PIC_POKEFAN_M,', '.trainerName = {_END},', '.trainerName = {_END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 0,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_PokefanM},'], 'party_name': 'sParty_PokefanM', 'party_type': 1, 'end_line': 583}
TRAINER_POKEFAN_F: {'id': 'TRAINER_POKEFAN_F', 'start_line': 584, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_POKEFAN,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_TWINS,', '.gender = 0,', '.trainerPic = TRAINER_PIC_POKEFAN_M,', '.trainerName = {_END},', '.trainerName = {_END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 0,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_PokefanF},'], 'party_name': 'sParty_PokefanF', 'party_type': 1, 'end_line': 600}
TRAINER_EXPERT_M: {'id': 'TRAINER_EXPERT_M', 'start_line': 601, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_EXPERT,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_INTENSE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_EXPERT_M,', '.trainerName = {_END},', '.trainerName = {_END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 0,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_ExpertM},'], 'party_name': 'sParty_ExpertM', 'party_type': 1, 'end_line': 617}
TRAINER_EXPERT_F: {'id': 'TRAINER_EXPERT_F', 'start_line': 618, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_EXPERT,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_INTENSE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_EXPERT_F,', '.trainerName = {_END},', '.trainerName = {_END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 0,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_ExpertF},'], 'party_name': 'sParty_ExpertF', 'party_type': 1, 'end_line': 634}
TRAINER_RS_YOUNGSTER: {'id': 'TRAINER_RS_YOUNGSTER', 'start_line': 635, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_YOUNGSTER_RS,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_MALE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_RS_YOUNGSTER,', '.trainerName = {_END},', '.trainerName = {_END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 0,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_RSYoungster},'], 'party_name': 'sParty_RSYoungster', 'party_type': 1, 'end_line': 651}
TRAINER_RS_CHAMPION: {'id': 'TRAINER_RS_CHAMPION', 'start_line': 652, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_CHAMPION_RS,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_MALE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_STEVEN,', '.trainerName = {_END},', '.trainerName = {_END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 0,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_RSChampion},'], 'party_name': 'sParty_RSChampion', 'party_type': 1, 'end_line': 668}
TRAINER_RS_FISHERMAN: {'id': 'TRAINER_RS_FISHERMAN', 'start_line': 669, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_FISHERMAN_RS,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_HIKER,', '.gender = 0,', '.trainerPic = TRAINER_PIC_RS_FISHERMAN,', '.trainerName = {_END},', '.trainerName = {_END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 0,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_RSFisherman},'], 'party_name': 'sParty_RSFisherman', 'party_type': 1, 'end_line': 685}
TRAINER_CYCLING_TRIATHLETE_M: {'id': 'TRAINER_CYCLING_TRIATHLETE_M', 'start_line': 686, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_TRIATHLETE,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_MALE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_CYCLING_TRIATHLETE_M,', '.trainerName = {_END},', '.trainerName = {_END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 0,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_CyclingTriathleteM},'], 'party_name': 'sParty_CyclingTriathleteM', 'party_type': 1, 'end_line': 702}
TRAINER_CYCLING_TRIATHLETE_F: {'id': 'TRAINER_CYCLING_TRIATHLETE_F', 'start_line': 703, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_TRIATHLETE,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_FEMALE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_CYCLING_TRIATHLETE_F,', '.trainerName = {_END},', '.trainerName = {_END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 0,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_CyclingTriathleteF},'], 'party_name': 'sParty_CyclingTriathleteF', 'party_type': 1, 'end_line': 719}
TRAINER_RUNNING_TRIATHLETE_M: {'id': 'TRAINER_RUNNING_TRIATHLETE_M', 'start_line': 720, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_TRIATHLETE,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_MALE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_RUNNING_TRIATHLETE_M,', '.trainerName = {_END},', '.trainerName = {_END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 0,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_RunningTriathleteM},'], 'party_name': 'sParty_RunningTriathleteM', 'party_type': 1, 'end_line': 736}
TRAINER_RUNNING_TRIATHLETE_F: {'id': 'TRAINER_RUNNING_TRIATHLETE_F', 'start_line': 737, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_TRIATHLETE,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_FEMALE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_RUNNING_TRIATHLETE_F,', '.trainerName = {_END},', '.trainerName = {_END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 0,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_RunningTriathleteF},'], 'party_name': 'sParty_RunningTriathleteF', 'party_type': 1, 'end_line': 753}
TRAINER_SWIMMING_TRIATHLETE_M: {'id': 'TRAINER_SWIMMING_TRIATHLETE_M', 'start_line': 754, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_TRIATHLETE,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_MALE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_SWIMMING_TRIATHLETE_M,', '.trainerName = {_END},', '.trainerName = {_END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 0,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_SwimmingTriathleteM},'], 'party_name': 'sParty_SwimmingTriathleteM', 'party_type': 1, 'end_line': 770}
TRAINER_SWIMMING_TRIATHLETE_F: {'id': 'TRAINER_SWIMMING_TRIATHLETE_F', 'start_line': 771, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_TRIATHLETE,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_FEMALE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_SWIMMING_TRIATHLETE_F,', '.trainerName = {_END},', '.trainerName = {_END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 0,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_SwimmingTriathleteF},'], 'party_name': 'sParty_SwimmingTriathleteF', 'party_type': 1, 'end_line': 787}
TRAINER_DRAGON_TAMER: {'id': 'TRAINER_DRAGON_TAMER', 'start_line': 788, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_DRAGON_TAMER,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_INTENSE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_DRAGON_TAMER,', '.trainerName = {_END},', '.trainerName = {_END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 0,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_DragonTamer},'], 'party_name': 'sParty_DragonTamer', 'party_type': 1, 'end_line': 804}
TRAINER_RS_BIRD_KEEPER: {'id': 'TRAINER_RS_BIRD_KEEPER', 'start_line': 805, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_BIRD_KEEPER_RS,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_COOL,', '.gender = 0,', '.trainerPic = TRAINER_PIC_RS_BIRDKEEPER,', '.trainerName = {_END},', '.trainerName = {_END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 0,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_RSBirdKeeper},'], 'party_name': 'sParty_RSBirdKeeper', 'party_type': 1, 'end_line': 821}
TRAINER_NINJA_BOY: {'id': 'TRAINER_NINJA_BOY', 'start_line': 822, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_NINJA_BOY,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_SUSPICIOUS,', '.gender = 0,', '.trainerPic = TRAINER_PIC_NINJA_BOY,', '.trainerName = {_END},', '.trainerName = {_END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 0,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_NinjaBoy},'], 'party_name': 'sParty_NinjaBoy', 'party_type': 1, 'end_line': 838}
TRAINER_BATTLE_GIRL: {'id': 'TRAINER_BATTLE_GIRL', 'start_line': 839, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_BATTLE_GIRL,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_INTENSE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_CRUSH_GIRL,', '.trainerName = {_END},', '.trainerName = {_END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 0,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_BattleGirl},'], 'party_name': 'sParty_BattleGirl', 'party_type': 1, 'end_line': 855}
TRAINER_PARASOL_LADY: {'id': 'TRAINER_PARASOL_LADY', 'start_line': 856, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_PARASOL_LADY,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_FEMALE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_PARASOL_LADY,', '.trainerName = {_END},', '.trainerName = {_END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 0,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_ParasolLady},'], 'party_name': 'sParty_ParasolLady', 'party_type': 1, 'end_line': 872}
TRAINER_RS_SWIMMER_F: {'id': 'TRAINER_RS_SWIMMER_F', 'start_line': 873, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_PKMN_TRAINER_RSE,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_FEMALE,', '.gender = 0,', '.trainerPic = TRAINER_PIC_RS_SWIMMER_F,', '.trainerName = {_END},', '.trainerName = {_END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 0,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_RSSwimmerF},'], 'party_name': 'sParty_RSSwimmerF', 'party_type': 1, 'end_line': 889}
TRAINER_RS_PICNICKER: {'id': 'TRAINER_RS_PICNICKER', 'start_line': 890, 'data': ['.partyFlags = 0,', '.trainerClass = CLASS_PICNICKER_RS,', '.encounterMusic = TRAINER_ENCOUNTER_MUSIC_GIRL,', '.gender = 0,', '.trainerPic = TRAINER_PIC_RS_PICNICKER,', '.trainerName = {_END},', '.trainerName = {_END},', '.items = {ITEM_NONE, ITEM_NONE, ITEM_NONE, ITEM_NONE},', '.doubleBattle = FALSE,', '.partySize = 0,', '.aiFlags = AI_SCRIPT_CHECK_BAD_MOVE | AI_SCRIPT_CHECK_GOOD_MOVE | AI_SCRIPT_SEMI_SMART | AI_SCRIPT_TRY_TO_FAINT | AI_SCRIPT_CHECK_VIABILITY | AI_SCRIPT_SETUP_FIRST_TURN | AI_SCRIPT_RISKY | AI_SCRIPT_HP_AWARE,', '.party = {.NoItemDefaultMoves = sParty_RSPicnicker},'], 'party_name': 'sParty_RSPicnicker', 'party_type': 1, 'end_line': 906}
